idx,pfx,val
15587,956,1397
21182,956,1377
2760,957,1388
8355,957,1403
13944,957,1405
19539,957,1384
1117,958,1390
6712,958,1408
12301,958,1408
17890,958,1391
23474,958,1388
5069,959,1398
10658,959,1411
16247,959,1401
21831,959,1381
3420,960,1396
9015,960,1413
14604,960,1410
20199,960,1392
1777,961,1402
7372,961,1421
12961,961,1426
18550,961,1410
134,962,1409
5729,962,1439
11318,962,1445
16913,962,1442
22491,962,1424
4086,963,1451
9675,963,1472
15270,963,1472
20859,963,1459
2443,964,1476
8032,964,1501
13627,964,1507
19216,964,1490
800,965,1499
6389,965,1524
11984,965,1531
17573,965,1503
23157,965,1517
4746,966,1542
10341,966,1553
15930,966,1535
21514,966,1531
3103,967,1551
8698,967,1563
14287,967,1529
19871,967,1539
1460,968,1557
7055,968,1562
12644,968,1526
18228,968,1536
23823,968,1553
5412,969,1554
11001,969,1520
16585,969,1526
22180,969,1543
3769,970,1541
9358,970,1513
14942,970,1511
20537,970,1529
2126,971,1537
7715,971,1518
13299,971,1493
18894,971,1511
483,972,1529
6072,972,1512
11656,972,1474
17245,972,1498
22840,972,1518
4429,973,1505
10018,973,1469
15602,973,1482
21197,973,1499
2786,974,1497
8375,974,1468
13959,974,1446
19554,974,1477
1143,975,1486
6732,975,1480
12321,975,1437
17911,975,1454
23500,975,1478
5089,976,1478
10678,976,1454
16262,976,1442
21857,976,1478
3446,977,1489
9035,977,1472
14619,977,1442
20214,977,1484
1803,978,1504
7392,978,1497
12981,978,1459
18571,978,1491
160,979,1517
5749,979,1508
11338,979,1479
16928,979,1495
22517,979,1525
4106,980,1523
9695,980,1493
15285,980,1493
20874,980,1527
2463,981,1532
8052,981,1504
13636,981,1490
19231,981,1525
820,982,1537
6409,982,1515
11993,982,1489
17588,982,1527
23177,982,1540
4766,983,1521
10350,983,1487
15945,983,1521
21534,983,1541
3123,984,1526
8707,984,1489
14296,984,1525
19891,984,1542
1480,985,1530
7069,985,1488
12653,985,1525
18248,985,1543
23837,985,1537
5426,986,1500
11010,986,1525
16605,986,1545
22194,986,1545
3783,987,1517
9367,987,1525
14962,987,1551
20551,987,1560
2140,988,1529
7724,988,1535
13319,988,1564
18908,988,1575
497,989,1551
6081,989,1547
11676,989,1580
17265,989,1591
22854,989,1562
4438,990,1556
10033,990,1593
15622,990,1600
21211,990,1571
2801,991,1562
8390,991,1597
13979,991,1606
19568,991,1579
1158,992,1561
6747,992,1596
12336,992,1609
17925,992,1587
23515,992,1557
5104,993,1598
10693,993,1614
16282,993,1599
21871,993,1551
3461,994,1598
9050,994,1618
14639,994,1605
20228,994,1561
1818,995,1598
7407,995,1621
12996,995,1609
18585,995,1564
175,996,1595
5764,996,1619
11353,996,1612
16942,996,1578
22532,996,1585
4121,997,1616
9710,997,1622
15299,997,1593
20889,997,1574
2478,998,1616
8067,998,1631
13656,998,1612
19246,998,1571
835,999,1620
6424,999,1645
12013,999,1633
17602,999,1594
23192,999,1633
4781,1000,1662
10370,1000,1654
15959,1000,1610
21549,1000,1651
3138,1001,1682
8727,1001,1669
14316,1001,1626
19906,1001,1669
1495,1002,1698
7084,1002,1679
12673,1002,1640
18263,1002,1684
23852,1002,1710
5441,1003,1689
11030,1003,1650
16620,1003,1695
22209,1003,1717
3798,1004,1697
9387,1004,1661
14977,1004,1713
20566,1004,1725
2155,1005,1701
7750,1005,1674
13334,1005,1733
18923,1005,1729
506,1006,1704
6102,1006,1688
11691,1006,1745
17280,1006,1729
22863,1006,1711
4459,1007,1731
10048,1007,1749
15631,1007,1732
21232,1007,1723
2816,1008,1752
8405,1008,1749
13988,1008,1743
19589,1008,1731
1173,1009,1759
6762,1009,1751
12345,1009,1747
17946,1009,1737
23530,1009,1761
5119,1010,1749
10702,1010,1754
16303,1010,1745
21887,1010,1764
3470,1011,1765
9071,1011,1758
14655,1011,1766
20244,1011,1765
1827,1012,1778
7428,1012,1772
13012,1012,1774
18601,1012,1765
184,1013,1777
5785,1013,1772
11369,1013,1776
16952,1013,1770
22541,1013,1775
4142,1014,1772
9726,1014,1774
15309,1014,1763
20898,1014,1774
2499,1015,1768
8083,1015,1771
13672,1015,1761
19255,1015,1763
856,1016,1759
6440,1016,1765
12029,1016,1757
17612,1016,1753
23213,1016,1755
4797,1017,1763
10386,1017,1757
15969,1017,1750
21570,1017,1745
3154,1018,1756
8743,1018,1750
14332,1018,1730
19927,1018,1729
1511,1019,1736
7100,1019,1745
12689,1019,1727
18284,1019,1709
23873,1019,1688
5457,1020,1733
11046,1020,1721
16635,1020,1694
22230,1020,1667
3814,1021,1685
9403,1021,1710
14992,1021,1690
20587,1021,1654
2171,1022,1663
7760,1022,1701
13349,1022,1685
18938,1022,1645
528,1023,1657
6117,1023,1695
11706,1023,1681
17295,1023,1638
22885,1023,1649
4474,1024,1687
10063,1024,1675
15652,1024,1630
21242,1024,1647
2831,1025,1679
8420,1025,1668
14009,1025,1621
19599,1025,1647
1188,1026,1675
6777,1026,1662
12366,1026,1610
17956,1026,1647
23545,1026,1673
5134,1027,1647
10724,1027,1609
16313,1027,1660
21902,1027,1671
3491,1028,1633
9081,1028,1631
14670,1028,1669
20259,1028,1661
1848,1029,1611
7438,1029,1651
13027,1029,1672
18616,1029,1642
206,1030,1614
5795,1030,1660
11384,1030,1665
16973,1030,1621
22563,1030,1629
4152,1031,1663
9741,1031,1647
15330,1031,1595
20920,1031,1641
2509,1032,1660
8098,1032,1632
13688,1032,1602
19277,1032,1649
866,1033,1653
6455,1033,1612
12045,1033,1618
17634,1033,1653
23223,1033,1645
4812,1034,1595
10402,1034,1637
15991,1034,1649
21580,1034,1630
3170,1035,1598
8759,1035,1645
14348,1035,1652
19937,1035,1617
1527,1036,1609
7116,1036,1640
12705,1036,1645
18294,1036,1604
23884,1036,1612
5473,1037,1636
11062,1037,1640
16651,1037,1602
22241,1037,1605
3830,1038,1639
9419,1038,1644
15008,1038,1609
20598,1038,1601
2187,1039,1641
7776,1039,1652
13365,1039,1626
18955,1039,1610
544,1040,1651
6133,1040,1669
11722,1040,1645
17312,1040,1615
22901,1040,1666
4490,1041,1685
10079,1041,1666
15668,1041,1628
21258,1041,1680
2847,1042,1706
8436,1042,1690
14025,1042,1656
19615,1042,1680
1204,1043,1721
6793,1043,1710
12382,1043,1687
17972,1043,1672
23561,1043,1734
5150,1044,1725
10745,1044,1706
16334,1044,1700
21918,1044,1744
3507,1045,1738
9102,1045,1721
14691,1045,1717
20275,1045,1751
1864,1046,1743
7459,1046,1734
13048,1046,1727
18632,1046,1753
221,1047,1744
5816,1047,1744
11405,1047,1729
16989,1047,1755
22578,1047,1745
4173,1048,1737
9762,1048,1726
15346,1048,1755
20935,1048,1744
2530,1049,1731
8119,1049,1722
13703,1049,1754
19292,1049,1743
887,1050,1728
6476,1050,1716
12060,1050,1754
17649,1050,1739
23244,1050,1730
4828,1051,1743
10417,1051,1750
16006,1051,1732
21601,1051,1730
3185,1052,1756
8774,1052,1748
14369,1052,1731
19958,1052,1726
1542,1053,1758
7131,1053,1745
12726,1053,1732
18315,1053,1722
23899,1053,1757
5488,1054,1744
11083,1054,1726
16672,1054,1717
22256,1054,1753
3845,1055,1744
9434,1055,1725
15029,1055,1707
20613,1055,1725
2202,1056,1743
7791,1056,1727
13380,1056,1702
18975,1056,1676
559,1057,1736
6148,1057,1726
11737,1057,1703
17332,1057,1670
22916,1057,1714
4505,1058,1725
10094,1058,1704
15683,1058,1670
21273,1058,1682
2862,1059,1717
8451,1059,1705
14040,1059,1677
19630,1059,1636
1219,1060,1687
6808,1060,1702
12397,1060,1683
17986,1060,1644
23576,1060,1644
5165,1061,1681
10754,1061,1681
16343,1061,1650
21933,1061,1613
3522,1062,1661
9111,1062,1676
14700,1062,1658
20289,1062,1614
1879,1063,1646
7468,1063,1676
13057,1063,1664
18646,1063,1621
236,1064,1641
5825,1064,1678
11414,1064,1672
17003,1064,1637
22593,1064,1634
4182,1065,1683
9771,1065,1688
15360,1065,1660
20950,1065,1635
2539,1066,1694
8128,1066,1705
13717,1066,1685
19306,1066,1644
896,1067,1711
6485,1067,1721
12074,1067,1700
17657,1067,1666
23253,1067,1741
4842,1068,1733
10425,1068,1716
16021,1068,1695
21610,1068,1753
3193,1069,1737
8782,1069,1737
14378,1069,1748
19967,1069,1759
1550,1070,1761
7139,1070,1747
12735,1070,1768
18324,1070,1763
23907,1070,1776
5508,1071,1758
11092,1071,1777
16681,1071,1768
22264,1071,1786
3865,1072,1766
9449,1072,1780
15032,1072,1782
20621,1072,1787
2217,1073,1777
7806,1073,1784
13389,1073,1798
18978,1073,1787
574,1074,1784
6163,1074,1783
11746,1074,1806
17335,1074,1789
22931,1074,1787
4514,1075,1787
10103,1075,1805
15704,1075,1787
21288,1075,1789
2871,1076,1807
8460,1076,1807
14061,1076,1789
19645,1076,1789
1228,1077,1813
6817,1077,1807
12418,1077,1788
18002,1077,1788
23585,1077,1814
5174,1078,1805
10775,1078,1790
16359,1078,1789
21942,1078,1814
3531,1079,1808
9132,1079,1790
14716,1079,1787
20299,1079,1808
1888,1080,1804
7489,1080,1788
13073,1080,1785
18656,1080,1794
245,1081,1798
5834,1081,1781
11430,1081,1784
17019,1081,1776
22602,1081,1796
4191,1082,1774
9787,1082,1774
15376,1082,1770
20959,1082,1769
2548,1083,1771
8137,1083,1742
13733,1083,1768
19322,1083,1761
905,1084,1747
6494,1084,1737
12090,1084,1730
17679,1084,1757
23268,1084,1745
4857,1085,1724
10440,1085,1699
16036,1085,1740
21625,1085,1743
3214,1086,1726
8803,1086,1703
14393,1086,1700
19982,1086,1744
1571,1087,1730
7160,1087,1709
12749,1087,1676
18339,1087,1740
23928,1087,1738
5517,1088,1718
11106,1088,1692
16696,1088,1728
22285,1088,1743
3874,1089,1728
9463,1089,1707
15053,1089,1708
20642,1089,1751
2231,1090,1738
7820,1090,1717
13415,1090,1699
18999,1090,1757
588,1091,1745
6171,1091,1728
11760,1091,1712
17356,1091,1757
22945,1091,1749
4528,1092,1738
10117,1092,1720
15713,1092,1761
21302,1092,1751
2885,1093,1750
8474,1093,1728
14070,1093,1764
19659,1093,1757
1242,1094,1758
6831,1094,1741
12427,1094,1763
18016,1094,1759
23599,1094,1763
5188,1095,1751
10784,1095,1768
16373,1095,1762
21956,1095,1772
3545,1096,1764
9141,1096,1771
14730,1096,1768
20313,1096,1776
1902,1097,1771
7498,1097,1775
13087,1097,1773
18670,1097,1783
259,1098,1779
5855,1098,1777
11444,1098,1780
17027,1098,1777
22616,1098,1782
4217,1099,1773
9801,1099,1782
15390,1099,1773
20973,1099,1785
2574,1100,1784
8158,1100,1779
13747,1100,1780
19336,1100,1773
919,1101,1774
6520,1101,1779
12104,1101,1774
17693,1101,1778
23282,1101,1771
4865,1102,1764
10466,1102,1772
16050,1102,1773
21639,1102,1777
3228,1103,1765
8811,1103,1768
14412,1103,1765
19996,1103,1774
1585,1104,1770
7174,1104,1762
12757,1104,1768
18353,1104,1758
23942,1104,1776
5531,1105,1767
11114,1105,1779
16715,1105,1766
22299,1105,1778
3888,1106,1773
9471,1106,1774
15060,1106,1778
20661,1106,1774
2245,1107,1779
7834,1107,1773
13417,1107,1780
19018,1107,1787
602,1108,1780
6191,1108,1776
11780,1108,1769
17375,1108,1785
22964,1108,1778
4548,1109,1779
10137,1109,1773
15732,1109,1800
21321,1109,1782
2905,1110,1781
8494,1110,1775
14089,1110,1796
19678,1110,1791
1262,1111,1782
6851,1111,1777
12446,1111,1804
18035,1111,1794
23619,1111,1786
5208,1112,1784
10803,1112,1810
16392,1112,1802
21976,1112,1788
3565,1113,1788
9160,1113,1818
14749,1113,1809
20338,1113,1791
1922,1114,1787
7517,1114,1819
13106,1114,1810
18690,1114,1790
279,1115,1790
5874,1115,1819
11463,1115,1811
17052,1115,1792
22636,1115,1790
4231,1116,1823
9820,1116,1811
15404,1116,1792
20993,1116,1791
2588,1117,1825
8177,1117,1813
13766,1117,1795
19356,1117,1802
945,1118,1827
6534,1118,1814
12123,1118,1796
17713,1118,1809
23302,1118,1827
4891,1119,1816
10480,1119,1802
16070,1119,1811
21659,1119,1828
3248,1120,1819
8837,1120,1804
14427,1120,1814
20016,1120,1831
1605,1121,1821
7194,1121,1804
12784,1121,1813
18373,1121,1828
23962,1121,1821
5551,1122,1809
11141,1122,1808
16730,1122,1830
22319,1122,1823
3908,1123,1811
9492,1123,1796
15087,1123,1832
20676,1123,1826
2265,1124,1814
7854,1124,1797
13444,1124,1833
19033,1124,1831
622,1125,1818
6211,1125,1801
11801,1125,1834
17390,1125,1833
22979,1125,1821
4568,1126,1806
10158,1126,1835
15747,1126,1834
21336,1126,1824
2926,1127,1807
8515,1127,1838
14104,1127,1835
19693,1127,1823
1283,1128,1830
6872,1128,1839
12461,1128,1833
18050,1128,1822
23628,1128,1832
5229,1129,1841
10818,1129,1834
16407,1129,1824
21985,1129,1826
3586,1130,1837
9175,1130,1835
14764,1130,1824
20353,1130,1807
1943,1131,1836
7532,1131,1832
13121,1131,1826
18710,1131,1807
300,1132,1834
5889,1132,1831
11478,1132,1824
17067,1132,1805
22657,1132,1826
4246,1133,1829
9835,1133,1823
15424,1133,1807
21002,1133,1811
2603,1134,1828
8192,1134,1824
13781,1134,1809
19365,1134,1795
960,1135,1822
6549,1135,1822
12138,1135,1811
17722,1135,1795
23311,1135,1793
4906,1136,1822
10495,1136,1813
16084,1136,1794
21668,1136,1791
3263,1137,1820
8852,1137,1814
14441,1137,1796
20025,1137,1791
1620,1138,1808
7209,1138,1811
12798,1138,1795
18382,1138,1789
23971,1138,1781
5566,1139,1808
11155,1139,1794
16739,1139,1785
22328,1139,1779
3923,1140,1806
9512,1140,1795
15096,1140,1779
20685,1140,1778
2274,1141,1766
7869,1141,1783
13458,1141,1774
19042,1141,1771
631,1142,1765
6220,1142,1749
11815,1142,1770
17404,1142,1746
22988,1142,1763
4577,1143,1749
10172,1143,1753
15761,1143,1739
21345,1143,1760
2934,1144,1749
8529,1144,1738
14118,1144,1742
19702,1144,1757
1291,1145,1754
6880,1145,1737
12475,1145,1740
18059,1145,1744
23648,1145,1757
5237,1146,1741
10832,1146,1746
16416,1146,1737
22005,1146,1762
3594,1147,1749
9189,1147,1751
14773,1147,1745
20362,1147,1764
1951,1148,1751
7546,1148,1767
13130,1148,1759
18719,1148,1767
308,1149,1755
5903,1149,1777
11487,1149,1772
17076,1149,1769
22665,1149,1759
4260,1150,1786
9844,1150,1776
15433,1150,1773
21028,1150,1771
2617,1151,1793
8201,1151,1781
13790,1151,1781
19385,1151,1799
974,1152,1801
6558,1152,1785
12147,1152,1785
17742,1152,1810
23331,1152,1804
4915,1153,1788
10504,1153,1789
16099,1153,1818
21688,1153,1805
3272,1154,1790
8861,1154,1788
14456,1154,1819
20045,1154,1804
1629,1155,1790
7218,1155,1790
12813,1155,1817
18402,1155,1803
23986,1155,1789
5575,1156,1785
11170,1156,1806
16759,1156,1803
22348,1156,1783
3932,1157,1783
9521,1157,1776
15116,1157,1799
20705,1157,1783
2289,1158,1779
7878,1158,1773
13473,1158,1776
19062,1158,1784
646,1159,1774
6235,1159,1769
11824,1159,1757
17419,1159,1784
23003,1159,1759
4592,1160,1767
10181,1160,1758
15776,1160,1771
21365,1160,1757
2949,1161,1764
8538,1161,1759
14127,1161,1745
19722,1161,1758
1311,1162,1737
6895,1162,1761
12484,1162,1749
18079,1162,1749
23668,1162,1753
5252,1163,1756
10841,1163,1758
16430,1163,1744
22025,1163,1760
3609,1164,1748
9198,1164,1764
14787,1164,1750
20382,1164,1760
1971,1165,1756
7555,1165,1765
13144,1165,1759
18739,1165,1752
328,1166,1771
5912,1166,1767
11501,1166,1765
17090,1166,1753
22685,1166,1783
4274,1167,1765
9858,1167,1769
15447,1167,1761
21042,1167,1778
2631,1168,1776
8215,1168,1771
13804,1168,1764
19399,1168,1762
988,1169,1783
6577,1169,1757
12161,1169,1766
17750,1169,1756
23345,1169,1780
4934,1170,1761
10518,1170,1765
16107,1170,1757
21702,1170,1764
3291,1171,1767
8875,1171,1766
14464,1171,1758
20059,1171,1757
1648,1172,1771
7232,1172,1765
12821,1172,1763
18416,1172,1764
5,1173,1779
5589,1173,1773
11178,1173,1769
16773,1173,1773
22362,1173,1787
3946,1174,1775
9535,1174,1775
15130,1174,1785
20719,1174,1797
2303,1175,1780
7892,1175,1781
13487,1175,1796
19076,1175,1801
660,1176,1784
6249,1176,1783
11844,1176,1803
17433,1176,1805
23022,1176,1790
4606,1177,1786
10201,1177,1799
15790,1177,1808
21379,1177,1795
2963,1178,1784
8552,1178,1780
14147,1178,1808
19736,1178,1798
1320,1179,1780
6909,1179,1780
12498,1179,1770
18093,1179,1797
23682,1179,1782
5266,1180,1770
10855,1180,1768
16444,1180,1758
22039,1180,1774
3628,1181,1762
9212,1181,1756
14801,1181,1760
20390,1181,1748
1985,1182,1748
7574,1182,1738
13158,1182,1745
18747,1182,1752
336,1183,1740
5931,1183,1730
11520,1183,1715
17104,1183,1737
22693,1183,1745
4282,1184,1733
9877,1184,1720
15466,1184,1713
21050,1184,1752
2639,1185,1747
8228,1185,1731
13823,1185,1734
19407,1185,1757
996,1186,1757
6585,1186,1745
12180,1186,1757
17764,1186,1764
23353,1186,1764
4942,1187,1753
10537,1187,1769
16121,1187,1773
21710,1187,1772
3299,1188,1762
8894,1188,1782
14478,1188,1776
20067,1188,1775
1656,1189,1768
7251,1189,1786
12835,1189,1775
18424,1189,1777
13,1190,1771
5608,1190,1785
11192,1190,1772
16781,1190,1779
22370,1190,1771
3953,1191,1769
9554,1191,1769
15138,1191,1778
20727,1191,1770
2310,1192,1769
7911,1192,1765
13495,1192,1776
19084,1192,1764
667,1193,1761
6263,1193,1763
11852,1193,1773
17441,1193,1761
23036,1193,1758
4620,1194,1768
10209,1194,1770
15798,1194,1755
21393,1194,1758
2977,1195,1770
8566,1195,1769
14155,1195,1754
19750,1195,1760
1334,1196,1773
6923,1196,1768
12512,1196,1752
18107,1196,1760
23691,1196,1774
5280,1197,1765
10869,1197,1749
16464,1197,1758
22048,1197,1771
3637,1198,1764
9226,1198,1748
14821,1198,1753
20405,1198,1766
1994,1199,1762
7583,1199,1749
13178,1199,1742
18762,1199,1737
351,1200,1763
5940,1200,1750
11529,1200,1734
17124,1200,1721
22708,1200,1753
4297,1201,1755
9886,1201,1740
15475,1201,1717
21065,1201,1710
2654,1202,1756
8243,1202,1746
13832,1202,1728
19427,1202,1709
1011,1203,1751
6600,1203,1752
12189,1203,1733
17778,1203,1712
23368,1203,1732
4957,1204,1756
10546,1204,1743
16135,1204,1722
21725,1204,1714
3314,1205,1759
8903,1205,1748
14492,1205,1730
20087,1205,1726
1671,1206,1761
7260,1206,1756
12849,1206,1738
18444,1206,1733
28,1207,1764
5617,1207,1758
11206,1207,1743
16801,1207,1746
22385,1207,1769
3974,1208,1759
9563,1208,1743
15158,1208,1749
20742,1208,1769
2331,1209,1759
7926,1209,1749
13515,1209,1748
19099,1209,1769
688,1210,1754
6283,1210,1758
11867,1210,1760
17456,1210,1765
23045,1210,1753
4640,1211,1759
10224,1211,1757
15813,1211,1763
21402,1211,1750
2997,1212,1754
8581,1212,1745
14170,1212,1761
19759,1212,1749
1354,1213,1746
6943,1213,1729
12527,1213,1758
18116,1213,1743
23711,1213,1730
5300,1214,1712
10884,1214,1752
16473,1214,1737
22062,1214,1712
3657,1215,1695
9241,1215,1739
14830,1215,1727
20419,1215,1701
2014,1216,1665
7598,1216,1726
13187,1216,1718
18776,1216,1690
366,1217,1654
5955,1217,1710
11544,1217,1709
17133,1217,1681
22722,1217,1636
4312,1218,1684
9901,1218,1698
15490,1218,1675
21079,1218,1631
2669,1219,1653
8258,1219,1679
13847,1219,1665
19436,1219,1626
1026,1220,1632
6615,1220,1660
12204,1220,1650
17793,1220,1607
23383,1220,1622
4972,1221,1650
10561,1221,1639
16150,1221,1590
21740,1221,1625
3329,1222,1645
8918,1222,1621
14508,1222,1585
20097,1222,1630
1686,1223,1641
7275,1223,1609
12865,1223,1603
18454,1223,1641
43,1224,1641
5632,1224,1601
11222,1224,1625
16811,1224,1653
22400,1224,1636
3990,1225,1593
9579,1225,1647
15168,1225,1663
20757,1225,1631
2347,1226,1620
7936,1226,1663
13525,1226,1665
19114,1226,1627
704,1227,1640
6293,1227,1672
11882,1227,1663
17471,1227,1620
23061,1227,1644
4650,1228,1675
10239,1228,1664
15828,1228,1626
21418,1228,1641
3007,1229,1671
8596,1229,1665
14185,1229,1632
19775,1229,1621
1364,1230,1654
6953,1230,1668
12542,1230,1642
18131,1230,1600
23721,1230,1633
5310,1231,1655
10899,1231,1652
16488,1231,1619
22078,1231,1602
3667,1232,1636
9256,1232,1651
14845,1232,1631
20434,1232,1593
2024,1233,1621
7613,1233,1646
13202,1233,1645
18791,1233,1612
381,1234,1605
5970,1234,1646
11559,1234,1659
17148,1234,1628
22738,1234,1608
4327,1235,1654
9916,1235,1671
15505,1235,1645
21095,1235,1614
2684,1236,1666
8273,1236,1681
13862,1236,1652
19452,1236,1621
1041,1237,1671
6630,1237,1685
12219,1237,1654
17809,1237,1620
23398,1237,1673
4987,1238,1681
10576,1238,1651
16166,1238,1618
21755,1238,1672
3344,1239,1673
8933,1239,1642
14523,1239,1619
20112,1239,1665
1701,1240,1669
7290,1240,1635
12880,1240,1611
18469,1240,1653
58,1241,1660
5647,1241,1626
11237,1241,1600
16826,1241,1636
22415,1241,1647
4004,1242,1618
9594,1242,1585
15183,1242,1624
20772,1242,1635
2361,1243,1606
7951,1243,1576
13540,1243,1613
19129,1243,1616
718,1244,1586
6308,1244,1572
11897,1244,1605
17486,1244,1607
23075,1244,1565
4665,1245,1570
10254,1245,1596
15843,1245,1580
21432,1245,1532
3022,1246,1573
8611,1246,1590
14200,1246,1562
19790,1246,1538
1379,1247,1575
6968,1247,1586
12557,1247,1552
18147,1247,1545
23736,1247,1578
5325,1248,1571
10914,1248,1531
16504,1248,1553
22093,1248,1580
3682,1249,1562
9272,1249,1517
14861,1249,1563
20450,1249,1578
2039,1250,1554
7629,1250,1531
13218,1250,1566
18807,1250,1571
396,1251,1533
5986,1251,1536
11575,1251,1565
17164,1251,1561
22753,1251,1523
4343,1252,1532
9932,1252,1563
15521,1252,1557
21110,1252,1522
2700,1253,1528
8289,1253,1559
13878,1253,1563
19467,1253,1542
1057,1254,1515
6646,1254,1550
12235,1254,1568
17824,1254,1559
23413,1254,1522
5003,1255,1542
10592,1255,1575
16181,1255,1578
21770,1255,1558
3360,1256,1543
8949,1256,1576
14538,1256,1594
20127,1256,1585
1716,1257,1547
7306,1257,1580
12895,1257,1609
18484,1257,1618
73,1258,1594
5663,1258,1584
11252,1258,1629
16841,1258,1651
22430,1258,1634
4020,1259,1595
9609,1259,1650
15198,1259,1678
20787,1259,1666
2376,1260,1626
7966,1260,1654
13555,1260,1691
19144,1260,1686
733,1261,1650
6323,1261,1634
11912,1261,1679
17501,1261,1684
23090,1261,1664
4679,1262,1618
10269,1262,1645
15858,1262,1671
21447,1262,1663
3036,1263,1626
8626,1263,1594
14215,1263,1627
19804,1263,1641
1393,1264,1628
6982,1264,1583
12572,1264,1578
18161,1264,1606
23750,1264,1613
5339,1265,1593
10928,1265,1554
16518,1265,1563
22107,1265,1586
3696,1266,1596
9285,1266,1574
14874,1266,1528
20464,1266,1556
2053,1267,1576
7642,1267,1575
13231,1267,1548
18821,1267,1530
410,1268,1559
5999,1268,1570
11588,1268,1554
17177,1268,1504
22767,1268,1548
4356,1269,1566
9945,1269,1558
15534,1269,1518
21124,1269,1542
2713,1270,1567
8302,1270,1561
13891,1270,1524
19481,1270,1540
1070,1271,1568
6659,1271,1562
12248,1271,1530
17838,1271,1536
23427,1271,1568
5016,1272,1566
10605,1272,1532
16195,1272,1539
21784,1272,1570
3373,1273,1570
8962,1273,1529
14552,1273,1547
20141,1273,1574
1730,1274,1565
7319,1274,1520
12909,1274,1560
18498,1274,1577
87,1275,1561
5677,1275,1525
11266,1275,1571
16855,1275,1583
22444,1275,1560
4034,1276,1548
9623,1276,1583
15212,1276,1587
20801,1276,1546
2391,1277,1562
7980,1277,1593
13569,1277,1585
19158,1277,1538
748,1278,1574
6337,1278,1596
11926,1278,1581
17516,1278,1537
23105,1278,1583
4694,1279,1594
10283,1279,1570
15873,1279,1553
21462,1279,1585
3051,1280,1588
8640,1280,1546
14230,1280,1557
19819,1280,1584
1408,1281,1576
6997,1281,1527
12587,1281,1559
18176,1281,1577
23765,1281,1562
5349,1282,1516
10944,1282,1557
16533,1282,1569
22122,1282,1552
3706,1283,1502
9301,1283,1552
14890,1283,1560
20479,1283,1540
2063,1284,1502
7658,1284,1541
13247,1284,1551
18836,1284,1521
420,1285,1492
6015,1285,1532
11604,1285,1539
17193,1285,1519
22777,1285,1478
4372,1286,1513
9961,1286,1523
15550,1286,1508
21139,1286,1462
2729,1287,1490
8318,1287,1507
13907,1287,1498
19496,1287,1462
1086,1288,1462
6675,1288,1486
12264,1288,1491
17853,1288,1463
23442,1288,1430
5032,1289,1459
10621,1289,1477
16210,1289,1470
21799,1289,1446
3389,1290,1418
8978,1290,1453
14567,1290,1468
20156,1290,1461
1745,1291,1436
7335,1291,1421
12924,1291,1447
18513,1291,1460
102,1292,1454
5691,1292,1431
11281,1292,1409
16870,1292,1433
22459,1292,1445
4048,1293,1436
9637,1293,1407
15227,1293,1393
20816,1293,1421
2405,1294,1431
7994,1294,1413
13583,1294,1387
19173,1294,1394
762,1295,1418
6351,1295,1418
11940,1295,1394
17530,1295,1378
23119,1295,1408
4708,1296,1417
10297,1296,1396
15881,1296,1365
21476,1296,1403
3065,1297,1415
8654,1297,1402
14243,1297,1374
19833,1297,1393
1422,1298,1415
7011,1298,1407
12600,1298,1380
18184,1298,1376
23779,1298,1401
5368,1299,1403
10957,1299,1378
16541,1299,1359
22136,1299,1383
3725,1300,1384
9314,1300,1368
14898,1300,1345
20493,1300,1368
2082,1301,1366
7671,1301,1354
13255,1301,1337
18850,1301,1356
439,1302,1355
6028,1302,1340
11612,1302,1330
17201,1302,1347
22796,1302,1342
4385,1303,1331
9969,1303,1312
15558,1303,1326
21147,1303,1331
2742,1304,1322
8326,1304,1292
13915,1304,1313
19510,1304,1320
1099,1305,1313
6688,1305,1290
12272,1305,1299
17867,1305,1308
23456,1305,1304
5045,1306,1278
10629,1306,1287
16224,1306,1297
21813,1306,1296
3402,1307,1272
8986,1307,1278
14581,1307,1292
20170,1307,1290
1759,1308,1271
7343,1308,1277
12938,1308,1292
18527,1308,1295
116,1309,1277
5706,1309,1276
11295,1309,1298
16884,1309,1300
22473,1309,1285
4063,1310,1285
9652,1310,1311
15241,1310,1308
20830,1310,1290
2420,1311,1292
8009,1311,1318
13598,1311,1314
19187,1311,1292
777,1312,1309
6366,1312,1321
11955,1312,1319
17544,1312,1293
23134,1312,1329
4723,1313,1337
10312,1313,1329
15896,1313,1314
21491,1313,1353
3080,1314,1354
8669,1314,1336
14259,1314,1350
19848,1314,1378
1437,1315,1368
7026,1315,1336
12616,1315,1377
18205,1315,1391
23794,1315,1371
5384,1316,1364
10973,1316,1398
16562,1316,1388
22151,1316,1357
3741,1317,1395
9330,1317,1404
14919,1317,1379
20509,1317,1382
2098,1318,1409
7687,1318,1397
13271,1318,1364
18866,1318,1410
455,1319,1416
6044,1319,1389
11634,1319,1403
17223,1319,1429
22812,1319,1412
4402,1320,1386
9991,1320,1431
15580,1320,1439
21169,1320,1405
2759,1321,1419
8348,1321,1444
13937,1321,1425
19527,1321,1399
1116,1322,1439
6705,1322,1439
12294,1322,1408
17884,1322,1427
23473,1322,1449
5062,1323,1426
10652,1323,1409
16241,1323,1447
21830,1323,1451
3419,1324,1414
9009,1324,1438
14598,1324,1462
20187,1324,1446
